,course,url,lat,lon
9321,Cincinnati Country Club,missing,39.1298314,-84.4542271
9322,Old Overton Club,missing,33.4915439,-86.68190039999999
9323,Whisper Lake Country Club,missing,32.4938297,-90.188417
9324,Fort Scott Country Club,missing,37.8098269,-94.7135575
9325,Eudora Riverview Golf,missing,38.9322921,-95.1476706
9326,Strawberry Valley Golf Club,missing,42.0977049,-70.9510201
9327,Meadowbrook Golf Course,missing,32.752052,-97.23857799999999
9328,High Meadow Ranch Golf Club,http://www.highmeadowranchgolf.com,30.1644308,-95.7336406
9329,General Course at PGA National Resort & Spa,http://www.pga-resorts.com/,26.829022,-80.14100080000001
9330,Robert Trent Course at Sugar Creek Country Club,missing,29.618529,-95.598621
9331,Executive Course at Evergreen Golf Course Inc.,missing,40.1203125,-76.3756794
9332,Bent Creek Golf Resort,missing,35.7608363,-83.347154
9333,Old York Road Country Club,missing,40.1849487,-75.204443
9334,Walnut Ridge Golf Course,missing,39.5757558,-86.24477859999999
9335,Chemawa Golf Course,missing,41.939244,-71.36900299999999
9336,Willingers Golf Club,missing,44.4918051,-93.3202182
9337,Palms Course at Palm Valley Golf Club,http://www.palmvalleygolf.com,33.4708018,-112.3569774
9338,Crow Hollow Golf Club,missing,,
9339,Delcastle Golf Course,http://www.delcastlegolfclub.com,39.74775899999999,-75.665902
9340,Eagle Watch Golf Club,missing,34.1369572,-84.5579461
9341,Colonial Valley Golf Course,missing,42.501387,-123.341501
9342,Redmont Country Club,missing,34.4622581,-88.14406249999999
9343,Red White Course at Mascoutin Golf Club,missing,43.9454104,-88.9632006
9344,West Course at Pocono Manor Inn & Golf Resort,missing,41.0997762,-75.35871519999999
9345,Gatlinburg Municipal Golf Course,missing,35.784902,-83.54216900000002
9346,Preserve Golf Club,http://www.santaluciapreserve.com,27.4326733,-82.4638442
9347,North Golf Course,missing,33.033798,-117.056621
9348,Highlands at Gearhart,missing,46.0431896,-123.9254814
9349,Twin Oaks Golf & Country Club,missing,33.164787,-117.158833
9350,Executive Course at Don Shulas Hotel & Golf Club,http://www.donshulahotel.com,25.9127185,-80.3116785
9351,International Course at International Golf Club,http://www.theinternational.com,42.4315835,-71.6472198
9352,Santee Cooper Country Club,missing,33.4994638,-80.4569647
9353,Blue Course at Ringgold Golf Club,missing,36.593368,-79.302595
9354,The North Course at Goodwin Golf Course,missing,41.726256,-72.6904972
9355,Grandview Farms Golf Course,missing,42.3173762,-76.1123358
9356,Southwest Texas Golf Course,missing,31.9685988,-99.9018131
9357,Egwani Farms Golf Course,missing,35.8324113,-83.9513209
9358,Odessa Country Club - The Links Course,missing,31.8956776,-102.2828188
9359,East West Course at Newaukum Valley Golf Course,missing,46.608658,-122.891687
9360,St. James Golf Club,missing,27.3587647,-80.3671397
9361,Saltville Golf Course,missing,36.8769923,-81.7617569
9362,Timberview Golf Club,missing,40.2204614,-83.375802
9363,Rancho La Quinta Golf Course,missing,33.6931784,-116.2805949
9364,Blue Course at Highland Park Golf Course,missing,33.5088188,-86.775857
9365,Village Club of Sands Point,missing,40.84882959999999,-73.68358649999999
9366,Mountain Air Country Club,http://www.mountainaircc.com,35.8710965,-82.34607940000001
9367,West Sayville Golf Course,missing,40.7236831,-73.0975294
9368,Falfurrias Golfers Incorporated,missing,27.2336981,-98.1395675
9369,Sparta Moose Lodge,missing,43.17138,-85.6702669
9370,Arcadia Valley Country Club,missing,37.5883922,-90.6130812
9371,Hickory Hill Golf Club,missing,30.4579102,-88.628101
9372,Woodstone Golf Club,http://www.woodstonegolf.com,40.7798195,-75.5065225
9373,Locust Valley Golf Club,missing,40.4991043,-75.4034143
9374,Forest Course at Fiddlers Elbow Country Club,http://www.fiddlerselbowcc.com,40.6399036,-74.7215688
9375,Hesperia Golf & Country Club,http://www.hesperiagolf.com,34.408056,-117.271174
9376,Par Three Course at Quaker Meadows Golf Club,missing,35.7848797,-81.7568253
9377,Falls Resort & Country Club,http://www.thefallsresort.com,35.728442,-83.492482
9378,Springfield Oaks Golf Course,missing,42.744871,-83.5311406
9379,Ironwood Golf & Country Club,http://www.ironwoodgolf.com,43.1293491,-88.28393109999999
9380,South Course at Bob-O-Link Golf Club,missing,42.1727485,-87.8006485
9381,Pine Acres Par 3 Golf Course & Driving Range,missing,47.764435,-117.403964
9382,New Mexico Military Institute Golf Course,missing,33.4163536,-104.5254339
9383,Grove City Country Club,missing,41.1473243,-80.11354539999999
9384,The Red Course at Bethpage State Park,missing,40.7456719,-73.456324
9385,Autumn Ridge Golf Club,http://www.autumnridgegolfcourse.com,43.99127,-87.85968299999999
9386,Golden Oaks Country Club,missing,40.422826,-75.82255219999999
9387,Isle Dauphine Golf Club,missing,30.2473472,-88.11625769999999
9388,Herons Glen Championship Golf & Country Club,http://www.heronsglen.com,26.7674622,-81.9169965
9389,Soldiers Creek Golf Club At The Preserve,http://www.soldierscreekgolf.com,30.3962278,-87.542327
9390,Hidden Cove Golf Course,missing,38.2033517,-83.023844
9391,Pinecrest Golf Club,missing,32.2559793,-80.89414169999999
9392,Greenwood Golf Course,missing,42.9834545,-82.2882024
9393,Sweet Hollow Golf Course,missing,36.9830917,-84.06429290000001
9394,Quarry Golf Club,http://www.quarrygolf.com,44.3853904,-78.41576959999999
9395,Red White Course at Nevele Grand Resort and Country Club,http://www.nevele.com,41.6983485,-74.4019488
9396,Gateway Hills Golf Course,missing,29.3935267,-98.6101887
9397,Shoreline Golf Course,missing,41.2862124,-95.927452
9398,Rancho Santa Fe Golf Club,missing,33.0235243,-117.2093151
9399,Greeley Country Club,missing,40.4193357,-104.7535524
9400,Executive Nine Course at Crestview Golf Club,missing,40.1628029,-85.387148
9401,Country Club of Lincoln,missing,40.7798566,-96.6869766
9402,Pusch Ridge Course at El Conquistador Resort & Country Club,http://www.elconquistadorcc.com,32.4033297,-110.9989178
9403,Hornet Course at The Huntmore Golf Club,http://www.huntmoregolfclub.com/,42.59267,-83.763744
9404,Deer Valley Golf Club,missing,41.6323318,-89.6893652
9405,Edgewood Tahoe Golf Course,http://www.edgewood-tahoe.com,38.9663579,-119.9486767
9406,Twin Peaks Golf Course,missing,40.1792325,-105.1459488
9407,Osprey Cove Golf & Country Club,http://www.ospreycove.com,30.7497252,-81.6151759
9408,Alaqua Country Club,missing,28.7446992,-81.39732719999999
9409,Fairmont Hot Springs Resort,http://www.fairmontmontana.com,46.04311819999999,-112.810462
9410,Beech Mountain Club,missing,36.203761,-81.87684999999999
9411,Oak Hills Country Club,missing,41.1957025,-96.10542389999999
9412,White Blue Course at Neumann Golf Course,missing,39.1585807,-84.6893525
9413,Tournament Players Club at Craig Ranch,http://www.tpcatcraigranch.com,33.140778,-96.71972799999999
9414,Shoop Park Golf Course,missing,42.7779033,-87.7641687
9415,Fig Garden Golf Course,missing,36.8447948,-119.9095886
9416,Berms River Woods Course at Sheboygan Town & Country Golf Club,http://www.townandcountrygolf.com,43.788433,-87.788424
9417,Forest Heights Country Club,missing,32.4286097,-81.8238025
9418,Great Chebeague Golf Club,missing,43.750577,-70.1053218
9419,Woods Pines Course at Tri Cities Golf Course,missing,36.52038340000001,-82.2960221
9420,Waikele Golf Club,missing,21.405156,-158.005975
9421,Patriot Golf Course,missing,44.781384,-88.089762
9422,St. Joe Valley Golf Club,missing,41.9190273,-85.4691471
9423,Deer Creek Golf & Tennis RV Resort,missing,38.8887289,-94.6662324
9424,Piney Valley Golf Course,missing,37.73287910000001,-92.06933769999999
9425,Tennessean Golf Club,http://www.tennesseangolfclub.com,36.394388,-88.1335548
9426,Pine Maple Course at Mountain Valley Golf Course,http://www.mtvalleygolf.com,40.7898909,-76.12270869999999
9427,Santa Ana Country Club,missing,33.6662711,-117.8924599
9428,Metro Green Course at Blacklick Woods Golf Courses,missing,39.99505190000001,-82.8108366
9429,Randolph Country Club,missing,42.162863,-71.058488
9430,Sandpiper Golf & Country Club,missing,34.4308569,-119.907585
9431,Casa Blanca Golf Course,missing,27.5325671,-99.456631
9432,Johnstown Municipal Golf Course,missing,40.2925104,-78.9339268
9433,Glendale Country Club,missing,47.6121256,-122.1619747
9434,Hawk Creek Country Club,missing,45.0240658,-95.2304958
9435,Presidents Course at Bear Creek Golf World,missing,29.829798,-95.63813599999999
9436,LaRue County Country Club,missing,37.5216619,-85.7137517
9437,Executive Course at Rebsamen Park Golf Course,missing,34.7822204,-92.3214656
9438,Dye Course At Barefoot Resort,http://www.barefootgolf.com/dye.cfm,33.81243,-78.74641299999999
9439,Winchester Hill Golf Course,missing,44.201139,-88.667284
9440,Patrick Farms Golf Club,missing,32.2546979,-90.05479
9441,East South Course at Morgan Run Resort & Club,missing,32.9908485,-117.2091638
9442,Palms Course at Menifee Lakes Country Club,http://www.menifee-lakes.com,33.6882046,-117.1598978
9443,Adams Point Golf Club,http://www.adamspointegolfclub.com,39.0237504,-94.2407518
9444,Twin Lakes of Kahoka,missing,40.40716339999999,-91.67040899999999
9445,Par 3 Course at Columbus Country Club,missing,39.973674,-82.867499
9446,Big Oaks Golf Course,missing,42.4994879,-87.8770689
9447,Pioneer Hills Golf Course,http://www.pioneerhills.golffan.com,43.0190607,-73.95241589999999
9448,White Nine Course at Hyde Park Golf Course,missing,43.1070699,-79.0131593
9449,Front Middle Course at Midlane Country Club,http://www.midlaneresort.com/golf.htm,42.4135753,-87.91572339999999
9450,Koronis Hills Golf Club,missing,45.3660692,-94.72586779999999
9451,Barbara Worth Golf Resort,http://www.bwresort.com,32.8005772,-115.4194418
9452,Rittswood Golf Club,missing,40.7385961,-79.94326269999999
9453,Lorenzo Country Club,missing,33.65232,-101.5347908
9454,Minerva Lake Golf Course,missing,40.0494503,-82.9416873
9455,Tree Acres Golf Course,missing,44.54525049999999,-89.5656618
9456,Pines Course at Palm-Aire Country Club,http://www.palmairegolf.com,26.2237323,-80.1576491
9457,Raccoon Run Golf Club,missing,41.202898,-85.78335190000001
9458,Blue Red Course at Panorama Country Club,missing,30.3787685,-95.4949122
9459,East Liverpool Country Club,missing,40.649512,-80.564677
9460,Maysville Country Club,missing,38.6440802,-83.787621
9461,Maryvale Municipal Golf Course,http://www.ci.phoenix.az.us/SPORTS/golf.html,33.495878,-112.187785
9462,The Crag Course at Fairfield Glades Heatherhurst Golf Course,missing,36.0373376,-84.8812836
9463,Coyote del Malpais Golf Course,missing,35.1462832,-107.8014193
9464,Reflection Course at Garland Golf Course,http://www.garlandusa.com,44.8185589,-84.3097875
9465,North Course at Memphis National Golf Club,http://www.memphisnational.com,35.0735836,-89.7249717
9466,Gull Lake Country Club,missing,42.4016733,-85.4249239
9467,The Pines at Elizabeth City,missing,36.3357797,-76.2367455
9468,Kwiniaska Golf Club,http://www.kwiniaska.com,44.39476,-73.198709
9469,West North Course at Krendale Golf Course,missing,40.8701264,-79.9613098
9470,Loblolly Pines Golf Course,missing,27.1112964,-80.15300719999999
9471,East South Course at Atlantis Golf Club,missing,39.5771883,-74.3558935
9472,West   East Course at Arrowhead Golf Club,http://www.wheatonparkdistrict.com/facilities/arrowhead.html,41.82897,-88.133915
9473,Saltire Tricolour Course at Cahoon Plantation,http://www.cahoonplantation.com,36.7204245,-76.2994527
9474,Claremont Country Club,missing,37.8364841,-122.2475146
9475,Quaker Ridge Golf Club,http://www.quakerridgegc.org,40.9656922,-73.76172559999999
9476,Waverly Golf Club,missing,33.5743046,-88.60720060000001
9477,Spring Creek Golf Center,http://www.springcreekgolf.com,42.8906031,-88.7726352
9478,Executive Course at Ladera Golf Course,missing,35.1217844,-106.709632
9479,Valparaiso Country Club,missing,41.5000356,-87.0299921
9480,Sycamore Golf Club,http://www.sycamoregc.com,41.9842135,-88.6681381
9481,Winthrop Golf Club,missing,42.3792586,-70.9788642
9482,Elm Golf Course,missing,43.462352,-70.5425217
9483,Weston Golf Club,missing,42.361037,-71.287812
9484,Gallup Municipal Golf Course,missing,35.5138541,-108.7187514
9485,Presidential Course at Willow Springs Golf & Country Club,missing,29.4266381,-98.4335309
9486,Pine Valley St. Andrews Course at Emerald Woods Golf Courses,missing,56.3397753,-2.7967214
9487,Eagle Pass,missing,28.7091433,-100.4995214
9488,Benson Park Golf Course,missing,41.3059355,-96.0191208
9489,Battenkill Country Club,missing,43.0962728,-73.5336454
9490,Silver Spruce Golf Course,missing,38.8165976,-104.6958124
9491,North Course at Mauna Lani Resort,http://www.maunalani.com,19.938363,-155.854477
9492,Wade Hampton Golf Course,missing,35.0901858,-83.0749494
9493,The Short Course at Robert Trent Jones Golf Trail - Grand National,http://www.rtjgolf.com,32.67473,-85.42683559999999
9494,Needham Golf Club,missing,42.2716843,-71.21494799999999
9495,Adobe Course at Arizona Biltmore Country Club,missing,34.0489281,-111.0937311
9496,White Red Course at Willowbrook Golf Club,missing,44.026946,-75.909537
9497,Spread Eagle Golf Course,missing,45.9032561,-88.17047330000001
9498,Soldiers Memorial Field Golf Course,missing,44.0129855,-92.4659898
9499,Marshwood Magnolia Course at Highland Oaks Golf Course,missing,28.3993683,-81.54790349999999
9500,Battlement Mesa Golf Club,missing,39.454951,-108.0317137
9501,Effingham Country Club,missing,39.101514,-88.6024685
9502,Chief Course at Indian Spring Country Club,missing,26.507124,-80.136911
9503,Acorns Golf Links,missing,38.294035,-90.199375
9504,Pana Country Club,missing,39.3787191,-89.0766269
9505,Nashville Country Club,missing,36.144363,-86.79462
9506,Marbella Country Club,http://www.marbellacc.net,33.5153357,-117.6552201
9507,Sand Cypress Course at Cypress Green Golf Course,missing,29.984671,-95.710459
9508,Elkridge Club,missing,39.3745177,-76.62874649999999
9509,Bristow Golf & Country Club,missing,38.705577,-77.5309879
9510,Gulf Hills Golf Club,http://www.gulfhillsgolf.com,30.42769,-88.838346
9511,Executive Course at Tierra Del Sol Country Club,missing,28.9345759,-81.97059899999999
9512,White Course at Winding Creek Golf Course,missing,42.7686995,-85.99705080000001
9513,Hernando Oaks Golf Club,http://www.hernandooaksgolf.com,28.5071742,-82.4294371
9514,Cress Creek Country Club,missing,41.7909622,-88.1647835
9515,Brown Acres Golf Course,missing,35.01027560000001,-85.1981355
9516,Raleigh Hill Golf & Country Club,missing,35.907101,-78.79947100000001
9517,Old Course at Firewheel Golf Park,http://www.golffirewheel.com/,32.9769026,-96.63480679999999
9518,Westlake Golf & Country Club,missing,34.1499752,-118.8175984
9519,Ryder Golf Course,missing,35.1430656,-78.9903246
9520,Eighteen Hole Course at Links Golf Club,missing,39.5546593,-104.92147
9521,Garrison Golf Club,missing,41.383727,-73.91653699999999
9522,East South Course at Scott Lake Country Club,missing,43.079286,-85.645077
9523,White Springs Golf Club,missing,40.1167973,-84.6708664
9524,Lake Padden Municipal Golf Course,missing,48.7133815,-122.3272291
9525,West Course at Country Club of Birmingham,missing,33.4961829,-86.76720089999999
9526,Bayhead Lake Course at Countryside Country Club,http://www.countrysideclub.com/,28.0304753,-82.7240103
9527,Pheasant Ridge Course at Pheasant Ridge,missing,42.5322283,-92.48452410000002
9528,Spruce Creek Course at Links of Spruce Creek,missing,28.957673,-81.981724
9529,Glenwood Country Club,missing,34.337679,-93.505585
9530,Sunset Whitney Country Club,missing,38.82508199999999,-121.242384
9531,Jacobsen   Hardy Course at Redstone Golf Club,http://www.redstonegolfclub.com,29.9234106,-95.26094649999999
9532,Lakes Course at Primm Valley Golf Club,http://www.primmvalleygolfclub.com,35.55415139999999,-115.4233631
9533,Barracks Golf Course,missing,44.6511721,-73.4486067
9534,Sams Executive Golf Course,missing,28.440372,-80.76605719999999
9535,Shawnee Golf & Country Club,missing,41.006441,-75.11054299999999
9536,Waseca Lakeside Golf Club,missing,44.096608,-93.48422099999999
9537,Boothbay Country Club,missing,43.8766569,-69.6296883
9538,Club at Cimarron,http://www.clubatcimarron.com,26.1887923,-98.29157710000001
9539,Gambit Golf Club,http://www.gambitgolf.com,37.413827,-88.865566
9540,Savanna Golf & Supper Club,missing,27.3171965,-80.2896866
9541,Maple Hills Golf Club,missing,44.831129,-89.120451
9542,Oak Crest Golf Club,missing,45.7728863,-87.9191707
9543,Logan River Golf Course,missing,41.7126087,-111.8493014
9544,Meadows Course at Pennbrooke Fairways,missing,28.8309065,-81.9433392
9545,Sherwood Forest Country Club,missing,30.4388643,-91.05734090000001
9546,Pictured Rocks Golf & Country Club,missing,46.4226977,-86.5845427
9547,Silo Run Golf Course,missing,36.2354337,-80.6531038
9548,Haystack Golf Club,http://www.haystackgolf.com,42.899067,-72.888306
